"","ID","month","fire","MeanTSLF","weight","severity"
"1",1,1,0,18.2428571428571,1,0
"2",1,2,0,19.2761904761905,1,0
"3",1,3,0,20.2174603174603,1,0
"4",1,4,0,21.2507936507936,1,0
"5",1,5,0,22.2507936507936,1,0
"6",1,6,1,23.284126984127,2,2
"7",1,7,2,22.7380952380952,2,4
"8",1,8,3,21.8666666666667,3,9
"9",1,9,1,18.331746031746,3,3
"10",1,10,1,17.5428571428571,3,3
"11",1,11,0,16.2095238095238,1,0
"12",1,12,0,17.2095238095238,1,0
"13",2,1,0,18.2428571428571,1,0
"14",2,2,0,19.2761904761905,1,0
"15",2,3,0,20.2174603174603,1,0
"16",2,4,0,21.2507936507936,1,0
"17",2,5,0,22.2507936507936,1,0
"18",2,6,1,23.284126984127,2,2
"19",2,7,2,22.7380952380952,2,4
"20",2,8,3,21.8666666666667,3,9
"21",2,9,1,18.331746031746,3,3
"22",2,10,1,17.5428571428571,3,3
"23",2,11,0,16.2095238095238,1,0
"24",2,12,0,17.2095238095238,1,0
"25",3,1,0,18.2428571428571,1,0
"26",3,2,0,19.2761904761905,1,0
"27",3,3,0,20.2174603174603,1,0
"28",3,4,0,21.2507936507936,1,0
"29",3,5,0,22.2507936507936,1,0
"30",3,6,1,23.284126984127,2,2
"31",3,7,2,22.7380952380952,2,4
"32",3,8,3,21.8666666666667,3,9
"33",3,9,1,18.331746031746,3,3
"34",3,10,1,17.5428571428571,3,3
"35",3,11,0,16.2095238095238,1,0
"36",3,12,0,17.2095238095238,1,0
"37",4,1,0,18.2428571428571,1,0
"38",4,2,0,19.2761904761905,1,0
"39",4,3,0,20.2174603174603,1,0
"40",4,4,0,21.2507936507936,1,0
"41",4,5,0,22.2507936507936,1,0
"42",4,6,1,23.284126984127,2,2
"43",4,7,2,22.7380952380952,2,4
"44",4,8,3,21.8666666666667,3,9
"45",4,9,1,18.331746031746,3,3
"46",4,10,1,17.5428571428571,3,3
"47",4,11,0,16.2095238095238,1,0
"48",4,12,0,17.2095238095238,1,0
"49",5,1,0,13.4539682539683,1,0
"50",5,2,0,14.4873015873016,1,0
"51",5,3,0,15.4285714285714,1,0
"52",5,4,0,16.4619047619048,1,0
"53",5,5,1,17.4619047619048,1,1
"54",5,6,1,17.4333333333333,2,2
"55",5,7,2,16.8396825396825,2,4
"56",5,8,3,15.165,3,9
"57",5,9,3,13.2079365079365,3,9
"58",5,10,1,11.1603174603175,3,3
"59",5,11,0,11.4206349206349,1,0
"60",5,12,0,12.4206349206349,1,0
"61",6,1,0,13.4539682539683,1,0
"62",6,2,0,14.4873015873016,1,0
"63",6,3,0,15.4285714285714,1,0
"64",6,4,0,16.4619047619048,1,0
"65",6,5,1,17.4619047619048,1,1
"66",6,6,1,17.4333333333333,2,2
"67",6,7,2,16.8396825396825,2,4
"68",6,8,3,15.165,3,9
"69",6,9,3,13.2079365079365,3,9
"70",6,10,1,11.1603174603175,3,3
"71",6,11,0,11.4206349206349,1,0
"72",6,12,0,12.4206349206349,1,0
"73",7,1,0,13.4539682539683,1,0
"74",7,2,0,14.4873015873016,1,0
"75",7,3,0,15.4285714285714,1,0
"76",7,4,0,16.4619047619048,1,0
"77",7,5,1,17.4619047619048,1,1
"78",7,6,1,17.4333333333333,2,2
"79",7,7,2,16.8396825396825,2,4
"80",7,8,3,15.165,3,9
"81",7,9,3,13.2079365079365,3,9
"82",7,10,1,11.1603174603175,3,3
"83",7,11,0,11.4206349206349,1,0
"84",7,12,0,12.4206349206349,1,0
"85",8,1,0,13.4539682539683,1,0
"86",8,2,0,14.4873015873016,1,0
"87",8,3,0,15.4285714285714,1,0
"88",8,4,0,16.4619047619048,1,0
"89",8,5,1,17.4619047619048,1,1
"90",8,6,1,17.4333333333333,2,2
"91",8,7,2,16.8396825396825,2,4
"92",8,8,3,15.165,3,9
"93",8,9,3,13.2079365079365,3,9
"94",8,10,1,11.1603174603175,3,3
"95",8,11,0,11.4206349206349,1,0
"96",8,12,0,12.4206349206349,1,0
"97",9,1,0,18.9619047619048,1,0
"98",9,2,0,19.9952380952381,1,0
"99",9,3,1,20.9365079365079,1,1
"100",9,4,0,21.584126984127,1,0
"101",9,5,0,22.584126984127,1,0
"102",9,6,1,23.6174603174603,2,2
"103",9,7,1,21.8650793650794,2,2
"104",9,8,1,19.8333333333333,3,3
"105",9,9,3,19.7016666666667,3,9
"106",9,10,1,17.1015873015873,3,3
"107",9,11,0,16.9285714285714,1,0
"108",9,12,0,17.9285714285714,1,0
"109",10,1,0,18.2916666666667,1,0
"110",10,2,0,19.325,1,0
"111",10,3,0,20.2666666666667,1,0
"112",10,4,0,21.3,1,0
"113",10,5,0,22.3,1,0
"114",10,6,2,23.3333333333333,2,4
"115",10,7,2,22.3041666666667,2,4
"116",10,8,1,21.7541666666667,3,3
"117",10,9,1,19.6791666666667,3,3
"118",10,10,1,18.33125,3,3
"119",10,11,0,16.2583333333333,1,0
"120",10,12,0,17.2583333333333,1,0
"121",11,1,0,18.2916666666667,1,0
"122",11,2,0,19.325,1,0
"123",11,3,0,20.2666666666667,1,0
"124",11,4,0,21.3,1,0
"125",11,5,0,22.3,1,0
"126",11,6,2,23.3333333333333,2,4
"127",11,7,2,22.3041666666667,2,4
"128",11,8,1,21.7541666666667,3,3
"129",11,9,1,19.6791666666667,3,3
"130",11,10,1,18.33125,3,3
"131",11,11,0,16.2583333333333,1,0
"132",11,12,0,17.2583333333333,1,0
"133",12,1,0,16.9017543859649,1,0
"134",12,2,0,17.9350877192982,1,0
"135",12,3,0,18.8771929824561,1,0
"136",12,4,0,19.9105263157895,1,0
"137",12,5,0,20.9105263157895,1,0
"138",12,6,1,21.9438596491228,2,2
"139",12,7,3,21.7157894736842,2,6
"140",12,8,1,19.0122807017544,3,3
"141",12,9,2,18.1771929824561,3,6
"142",12,10,1,16.4508771929825,3,3
"143",12,11,0,14.8684210526316,1,0
"144",12,12,0,15.8684210526316,1,0
"145",13,1,0,19.1539682539683,1,0
"146",13,2,0,20.1873015873016,1,0
"147",13,3,0,21.1285714285714,1,0
"148",13,4,0,22.1619047619048,1,0
"149",13,5,0,23.1619047619048,1,0
"150",13,6,2,24.1952380952381,2,4
"151",13,7,1,21.8634920634921,2,2
"152",13,8,2,20.9983333333333,3,6
"153",13,9,3,19.9222222222222,3,9
"154",13,10,0,16.0873015873016,3,0
"155",13,11,0,17.1206349206349,1,0
"156",13,12,0,18.1206349206349,1,0
"157",14,1,0,25.1396825396825,1,0
"158",14,2,0,26.1730158730159,1,0
"159",14,3,0,27.1142857142857,1,0
"160",14,4,0,28.147619047619,1,0
"161",14,5,0,29.147619047619,1,0
"162",14,6,1,30.1809523809524,2,2
"163",14,7,0,28.4285714285714,2,0
"164",14,8,2,28.3983333333333,3,6
"165",14,9,3,26.9698412698413,3,9
"166",14,10,0,22.0730158730159,3,0
"167",14,11,0,23.1063492063492,1,0
"168",14,12,0,24.1063492063492,1,0
"169",15,1,0,25.1396825396825,1,0
"170",15,2,0,26.1730158730159,1,0
"171",15,3,0,27.1142857142857,1,0
"172",15,4,0,28.147619047619,1,0
"173",15,5,0,29.147619047619,1,0
"174",15,6,1,30.1809523809524,2,2
"175",15,7,0,28.4285714285714,2,0
"176",15,8,2,28.3983333333333,3,6
"177",15,9,3,26.9698412698413,3,9
"178",15,10,0,22.0730158730159,3,0
"179",15,11,0,23.1063492063492,1,0
"180",15,12,0,24.1063492063492,1,0
"181",16,1,0,19.1539682539683,1,0
"182",16,2,0,20.1873015873016,1,0
"183",16,3,0,21.1285714285714,1,0
"184",16,4,0,22.1619047619048,1,0
"185",16,5,0,23.1619047619048,1,0
"186",16,6,2,24.1952380952381,2,4
"187",16,7,1,21.8634920634921,2,2
"188",16,8,2,20.9983333333333,3,6
"189",16,9,3,19.9222222222222,3,9
"190",16,10,0,16.0873015873016,3,0
"191",16,11,0,17.1206349206349,1,0
"192",16,12,0,18.1206349206349,1,0
"193",17,1,0,23.2126984126984,1,0
"194",17,2,0,24.2460317460317,1,0
"195",17,3,0,25.1873015873016,1,0
"196",17,4,0,26.2206349206349,1,0
"197",17,5,0,27.2206349206349,1,0
"198",17,6,1,28.2539682539683,2,2
"199",17,7,1,26.5015873015873,2,2
"200",17,8,2,23.3833333333333,3,6
"201",17,9,2,22.1936507936508,3,6
"202",17,10,0,20.1460317460317,3,0
"203",17,11,0,21.1793650793651,1,0
"204",17,12,0,22.1793650793651,1,0
"205",18,1,0,20.747619047619,1,0
"206",18,2,0,21.7809523809524,1,0
"207",18,3,0,22.7222222222222,1,0
"208",18,4,0,23.7555555555556,1,0
"209",18,5,0,24.7555555555556,1,0
"210",18,6,1,25.7888888888889,2,2
"211",18,7,1,24.0365079365079,2,2
"212",18,8,2,23.3833333333333,3,6
"213",18,9,2,22.1936507936508,3,6
"214",18,10,0,20.1460317460317,3,0
"215",18,11,1,21.1793650793651,1,1
"216",18,12,0,19.7142857142857,1,0
"217",19,1,0,23.2126984126984,1,0
"218",19,2,0,24.2460317460317,1,0
"219",19,3,0,25.1873015873016,1,0
"220",19,4,0,26.2206349206349,1,0
"221",19,5,0,27.2206349206349,1,0
"222",19,6,1,28.2539682539683,2,2
"223",19,7,1,26.5015873015873,2,2
"224",19,8,2,23.3833333333333,3,6
"225",19,9,2,22.1936507936508,3,6
"226",19,10,0,20.1460317460317,3,0
"227",19,11,0,21.1793650793651,1,0
"228",19,12,0,22.1793650793651,1,0
"229",20,1,0,23.2126984126984,1,0
"230",20,2,0,24.2460317460317,1,0
"231",20,3,0,25.1873015873016,1,0
"232",20,4,0,26.2206349206349,1,0
"233",20,5,0,27.2206349206349,1,0
"234",20,6,1,28.2539682539683,2,2
"235",20,7,1,26.5015873015873,2,2
"236",20,8,2,23.3833333333333,3,6
"237",20,9,2,22.1936507936508,3,6
"238",20,10,0,20.1460317460317,3,0
"239",20,11,0,21.1793650793651,1,0
"240",20,12,0,22.1793650793651,1,0
"241",21,1,0,20.3566666666667,1,0
"242",21,2,0,21.39,1,0
"243",21,3,0,22.3316666666667,1,0
"244",21,4,0,23.365,1,0
"245",21,5,0,24.365,1,0
"246",21,6,1,25.3983333333333,2,2
"247",21,7,0,23.5083333333333,2,0
"248",21,8,1,23.1631578947368,3,3
"249",21,9,3,22.9701754385965,3,9
"250",21,10,0,19.2183333333333,3,0
"251",21,11,1,20.2516666666667,1,1
"252",21,12,0,19.3233333333333,1,0
"253",22,1,0,20.3566666666667,1,0
"254",22,2,0,21.39,1,0
"255",22,3,0,22.3316666666667,1,0
"256",22,4,0,23.365,1,0
"257",22,5,0,24.365,1,0
"258",22,6,1,25.3983333333333,2,2
"259",22,7,0,23.5083333333333,2,0
"260",22,8,1,23.1631578947368,3,3
"261",22,9,3,22.9701754385965,3,9
"262",22,10,0,19.2183333333333,3,0
"263",22,11,1,20.2516666666667,1,1
"264",22,12,0,19.3233333333333,1,0
"265",23,1,0,20.3566666666667,1,0
"266",23,2,0,21.39,1,0
"267",23,3,0,22.3316666666667,1,0
"268",23,4,0,23.365,1,0
"269",23,5,0,24.365,1,0
"270",23,6,1,25.3983333333333,2,2
"271",23,7,0,23.5083333333333,2,0
"272",23,8,1,23.1631578947368,3,3
"273",23,9,3,22.9701754385965,3,9
"274",23,10,0,19.2183333333333,3,0
"275",23,11,1,20.2516666666667,1,1
"276",23,12,0,19.3233333333333,1,0
"277",24,1,0,20.3566666666667,1,0
"278",24,2,0,21.39,1,0
"279",24,3,0,22.3316666666667,1,0
"280",24,4,0,23.365,1,0
"281",24,5,0,24.365,1,0
"282",24,6,1,25.3983333333333,2,2
"283",24,7,0,23.5083333333333,2,0
"284",24,8,1,23.1631578947368,3,3
"285",24,9,3,22.9701754385965,3,9
"286",24,10,0,19.2183333333333,3,0
"287",24,11,1,20.2516666666667,1,1
"288",24,12,0,19.3233333333333,1,0
"289",25,1,0,15.4140350877193,1,0
"290",25,2,0,16.4473684210526,1,0
"291",25,3,0,17.3894736842105,1,0
"292",25,4,0,18.4228070175439,1,0
"293",25,5,2,19.4228070175439,1,2
"294",25,6,2,16.8789473684211,2,4
"295",25,7,1,14.6210526315789,2,2
"296",25,8,2,15.6017543859649,3,6
"297",25,9,2,14.1263157894737,3,6
"298",25,10,0,12.3473684210526,3,0
"299",25,11,0,13.380701754386,1,0
"300",25,12,0,14.380701754386,1,0
"301",26,1,0,19.7456140350877,1,0
"302",26,2,0,20.7789473684211,1,0
"303",26,3,0,21.721052631579,1,0
"304",26,4,0,22.7543859649123,1,0
"305",26,5,2,23.7543859649123,1,2
"306",26,6,1,21.2105263157895,2,2
"307",26,7,2,18.9526315789474,2,4
"308",26,8,2,19.1859649122807,3,6
"309",26,9,1,17.7105263157895,3,3
"310",26,10,0,16.6789473684211,3,0
"311",26,11,0,17.7122807017544,1,0
"312",26,12,0,18.7122807017544,1,0
"313",27,1,0,15.4140350877193,1,0
"314",27,2,0,16.4473684210526,1,0
"315",27,3,0,17.3894736842105,1,0
"316",27,4,0,18.4228070175439,1,0
"317",27,5,2,19.4228070175439,1,2
"318",27,6,2,16.8789473684211,2,4
"319",27,7,1,14.6210526315789,2,2
"320",27,8,2,15.6017543859649,3,6
"321",27,9,2,14.1263157894737,3,6
"322",27,10,0,12.3473684210526,3,0
"323",27,11,0,13.380701754386,1,0
"324",27,12,0,14.380701754386,1,0
"325",28,1,0,15.4140350877193,1,0
"326",28,2,0,16.4473684210526,1,0
"327",28,3,0,17.3894736842105,1,0
"328",28,4,0,18.4228070175439,1,0
"329",28,5,2,19.4228070175439,1,2
"330",28,6,2,16.8789473684211,2,4
"331",28,7,1,14.6210526315789,2,2
"332",28,8,2,15.6017543859649,3,6
"333",28,9,2,14.1263157894737,3,6
"334",28,10,0,12.3473684210526,3,0
"335",28,11,0,13.380701754386,1,0
"336",28,12,0,14.380701754386,1,0
"337",29,1,0,16.0126984126984,1,0
"338",29,2,0,17.0460317460317,1,0
"339",29,3,0,17.9873015873016,1,0
"340",29,4,0,19.0206349206349,1,0
"341",29,5,0,20.0206349206349,1,0
"342",29,6,2,21.0539682539683,2,4
"343",29,7,1,19.9285714285714,2,2
"344",29,8,2,20.185,3,6
"345",29,9,3,19.147619047619,3,9
"346",29,10,1,15.3126984126984,3,3
"347",29,11,0,13.9793650793651,1,0
"348",29,12,0,14.9793650793651,1,0
"349",30,1,0,16.0126984126984,1,0
"350",30,2,0,17.0460317460317,1,0
"351",30,3,0,17.9873015873016,1,0
"352",30,4,0,19.0206349206349,1,0
"353",30,5,0,20.0206349206349,1,0
"354",30,6,2,21.0539682539683,2,4
"355",30,7,1,19.9285714285714,2,2
"356",30,8,2,20.185,3,6
"357",30,9,3,19.147619047619,3,9
"358",30,10,1,15.3126984126984,3,3
"359",30,11,0,13.9793650793651,1,0
"360",30,12,0,14.9793650793651,1,0
"361",31,1,0,16.0126984126984,1,0
"362",31,2,0,17.0460317460317,1,0
"363",31,3,0,17.9873015873016,1,0
"364",31,4,0,19.0206349206349,1,0
"365",31,5,0,20.0206349206349,1,0
"366",31,6,2,21.0539682539683,2,4
"367",31,7,1,19.9285714285714,2,2
"368",31,8,2,20.185,3,6
"369",31,9,3,19.147619047619,3,9
"370",31,10,1,15.3126984126984,3,3
"371",31,11,0,13.9793650793651,1,0
"372",31,12,0,14.9793650793651,1,0
"373",32,1,0,16.0126984126984,1,0
"374",32,2,0,17.0460317460317,1,0
"375",32,3,0,17.9873015873016,1,0
"376",32,4,0,19.0206349206349,1,0
"377",32,5,0,20.0206349206349,1,0
"378",32,6,2,21.0539682539683,2,4
"379",32,7,1,19.9285714285714,2,2
"380",32,8,2,20.185,3,6
"381",32,9,3,19.147619047619,3,9
"382",32,10,1,15.3126984126984,3,3
"383",32,11,0,13.9793650793651,1,0
"384",32,12,0,14.9793650793651,1,0
"385",33,1,0,19.8912280701754,1,0
"386",33,2,0,20.9245614035088,1,0
"387",33,3,0,21.8666666666667,1,0
"388",33,4,0,22.9,1,0
"389",33,5,1,23.9,1,1
"390",33,6,1,22.5859649122807,2,2
"391",33,7,1,20.3280701754386,2,2
"392",33,8,2,20.6684210526316,3,6
"393",33,9,2,19.0842105263158,3,6
"394",33,10,0,16.8245614035088,3,0
"395",33,11,0,17.8578947368421,1,0
"396",33,12,0,18.8578947368421,1,0
"397",34,1,0,19.8912280701754,1,0
"398",34,2,0,20.9245614035088,1,0
"399",34,3,0,21.8666666666667,1,0
"400",34,4,0,22.9,1,0
"401",34,5,1,23.9,1,1
"402",34,6,1,22.5859649122807,2,2
"403",34,7,1,20.3280701754386,2,2
"404",34,8,2,20.6684210526316,3,6
"405",34,9,2,19.0842105263158,3,6
"406",34,10,0,16.8245614035088,3,0
"407",34,11,0,17.8578947368421,1,0
"408",34,12,0,18.8578947368421,1,0
"409",35,1,0,22.9350877192982,1,0
"410",35,2,0,23.9684210526316,1,0
"411",35,3,0,24.9105263157895,1,0
"412",35,4,0,25.9438596491228,1,0
"413",35,5,2,26.9438596491228,1,2
"414",35,6,0,24.4543859649123,2,0
"415",35,7,1,25.4543859649123,2,2
"416",35,8,2,22.5368421052632,3,6
"417",35,9,2,22.2350877192982,3,6
"418",35,10,1,19.9754385964912,3,3
"419",35,11,0,20.9017543859649,1,0
"420",35,12,0,21.9017543859649,1,0
"421",36,1,0,22.9350877192982,1,0
"422",36,2,0,23.9684210526316,1,0
"423",36,3,0,24.9105263157895,1,0
"424",36,4,0,25.9438596491228,1,0
"425",36,5,2,26.9438596491228,1,2
"426",36,6,0,24.4543859649123,2,0
"427",36,7,1,25.4543859649123,2,2
"428",36,8,2,22.5368421052632,3,6
"429",36,9,2,22.2350877192982,3,6
"430",36,10,1,19.9754385964912,3,3
"431",36,11,0,20.9017543859649,1,0
"432",36,12,0,21.9017543859649,1,0
"433",37,1,0,18.0771929824561,1,0
"434",37,2,0,19.1105263157895,1,0
"435",37,3,0,20.0526315789474,1,0
"436",37,4,0,21.0859649122807,1,0
"437",37,5,0,22.0859649122807,1,0
"438",37,6,1,23.119298245614,2,2
"439",37,7,2,22.359649122807,2,4
"440",37,8,2,18.9614035087719,3,6
"441",37,9,2,17.2701754385965,3,6
"442",37,10,0,15.0105263157895,3,0
"443",37,11,0,16.0438596491228,1,0
"444",37,12,0,17.0438596491228,1,0
"445",38,1,0,20,1,0
"446",38,2,0,21.0333333333333,1,0
"447",38,3,0,21.9754385964912,1,0
"448",38,4,0,23.0087719298246,1,0
"449",38,5,1,24.0087719298246,1,1
"450",38,6,1,22.6947368421053,2,2
"451",38,7,2,20.4368421052632,2,4
"452",38,8,1,19.4947368421053,3,3
"453",38,9,2,19.1929824561404,3,6
"454",38,10,0,16.9333333333333,3,0
"455",38,11,0,17.9666666666667,1,0
"456",38,12,0,18.9666666666667,1,0
"457",39,1,0,20,1,0
"458",39,2,0,21.0333333333333,1,0
"459",39,3,0,21.9754385964912,1,0
"460",39,4,0,23.0087719298246,1,0
"461",39,5,1,24.0087719298246,1,1
"462",39,6,1,22.6947368421053,2,2
"463",39,7,2,20.4368421052632,2,4
"464",39,8,1,19.4947368421053,3,3
"465",39,9,2,19.1929824561404,3,6
"466",39,10,0,16.9333333333333,3,0
"467",39,11,0,17.9666666666667,1,0
"468",39,12,0,18.9666666666667,1,0
"469",40,1,0,18.0771929824561,1,0
"470",40,2,0,19.1105263157895,1,0
"471",40,3,0,20.0526315789474,1,0
"472",40,4,0,21.0859649122807,1,0
"473",40,5,0,22.0859649122807,1,0
"474",40,6,1,23.119298245614,2,2
"475",40,7,2,22.359649122807,2,4
"476",40,8,2,18.9614035087719,3,6
"477",40,9,2,17.2701754385965,3,6
"478",40,10,0,15.0105263157895,3,0
"479",40,11,0,16.0438596491228,1,0
"480",40,12,0,17.0438596491228,1,0
"481",41,1,0,22.0824561403509,1,0
"482",41,2,0,23.1157894736842,1,0
"483",41,3,0,24.0578947368421,1,0
"484",41,4,0,25.0912280701754,1,0
"485",41,5,0,26.0912280701754,1,0
"486",41,6,1,27.1245614035088,2,2
"487",41,7,2,26.3649122807018,2,4
"488",41,8,1,22.9666666666667,3,3
"489",41,9,2,22.6105263157895,3,6
"490",41,10,0,19.0157894736842,3,0
"491",41,11,0,20.0491228070175,1,0
"492",41,12,0,21.0491228070175,1,0
"493",42,1,0,22.0824561403509,1,0
"494",42,2,0,23.1157894736842,1,0
"495",42,3,0,24.0578947368421,1,0
"496",42,4,0,25.0912280701754,1,0
"497",42,5,0,26.0912280701754,1,0
"498",42,6,1,27.1245614035088,2,2
"499",42,7,2,26.3649122807018,2,4
"500",42,8,1,22.9666666666667,3,3
"501",42,9,2,22.6105263157895,3,6
"502",42,10,0,19.0157894736842,3,0
"503",42,11,0,20.0491228070175,1,0
"504",42,12,0,21.0491228070175,1,0
"505",43,1,0,22.0824561403509,1,0
"506",43,2,0,23.1157894736842,1,0
"507",43,3,0,24.0578947368421,1,0
"508",43,4,0,25.0912280701754,1,0
"509",43,5,0,26.0912280701754,1,0
"510",43,6,1,27.1245614035088,2,2
"511",43,7,2,26.3649122807018,2,4
"512",43,8,1,22.9666666666667,3,3
"513",43,9,2,22.6105263157895,3,6
"514",43,10,0,19.0157894736842,3,0
"515",43,11,0,20.0491228070175,1,0
"516",43,12,0,21.0491228070175,1,0
"517",44,1,0,22.0824561403509,1,0
"518",44,2,0,23.1157894736842,1,0
"519",44,3,0,24.0578947368421,1,0
"520",44,4,0,25.0912280701754,1,0
"521",44,5,0,26.0912280701754,1,0
"522",44,6,1,27.1245614035088,2,2
"523",44,7,2,26.3649122807018,2,4
"524",44,8,1,22.9666666666667,3,3
"525",44,9,2,22.6105263157895,3,6
"526",44,10,0,19.0157894736842,3,0
"527",44,11,0,20.0491228070175,1,0
"528",44,12,0,21.0491228070175,1,0
"529",45,1,0,21.3789473684211,1,0
"530",45,2,0,22.4122807017544,1,0
"531",45,3,0,23.3543859649123,1,0
"532",45,4,0,24.3877192982456,1,0
"533",45,5,0,25.3877192982456,1,0
"534",45,6,1,26.4210526315789,2,2
"535",45,7,2,24.3789473684211,2,4
"536",45,8,2,21.0894736842105,3,6
"537",45,9,3,20.680701754386,3,9
"538",45,10,0,18.3122807017544,3,0
"539",45,11,0,19.3456140350877,1,0
"540",45,12,0,20.3456140350877,1,0
"541",46,1,0,21.3789473684211,1,0
"542",46,2,0,22.4122807017544,1,0
"543",46,3,0,23.3543859649123,1,0
"544",46,4,0,24.3877192982456,1,0
"545",46,5,0,25.3877192982456,1,0
"546",46,6,1,26.4210526315789,2,2
