"","ID","month","fire","MeanTSLF","weight","severity"
"2130",178,6,2,18.0253968253968,2,4
"2131",178,7,0,16.9984126984127,2,0
"2132",178,8,1,18.1716666666667,3,3
"2133",178,9,3,18.3396825396825,3,9
"2134",178,10,1,14.5063492063492,3,3
"2135",178,11,0,14.331746031746,1,0
"2136",178,12,0,15.331746031746,1,0
"2137",179,1,0,16.3650793650794,1,0
"2138",179,2,0,17.3984126984127,1,0
"2139",179,3,0,18.3396825396825,1,0
"2140",179,4,0,19.3730158730159,1,0
"2141",179,5,2,20.3730158730159,1,2
"2142",179,6,2,18.0253968253968,2,4
"2143",179,7,0,16.9984126984127,2,0
"2144",179,8,1,18.1716666666667,3,3
"2145",179,9,3,18.3396825396825,3,9
"2146",179,10,1,14.5063492063492,3,3
"2147",179,11,0,14.331746031746,1,0
"2148",179,12,0,15.331746031746,1,0
"2149",180,1,0,16.9365079365079,1,0
"2150",180,2,0,17.9698412698413,1,0
"2151",180,3,0,18.9111111111111,1,0
"2152",180,4,0,19.9444444444444,1,0
"2153",180,5,1,20.9444444444444,1,1
"2154",180,6,1,21.0142857142857,2,2
"2155",180,7,1,20.952380952381,2,2
"2156",180,8,1,18.875,3,3
"2157",180,9,2,19.0095238095238,3,6
"2158",180,10,2,17.1587301587302,3,6
"2159",180,11,0,14.9031746031746,1,0
"2160",180,12,0,15.9031746031746,1,0
"2161",181,1,0,16.9365079365079,1,0
"2162",181,2,0,17.9698412698413,1,0
"2163",181,3,0,18.9111111111111,1,0
"2164",181,4,0,19.9444444444444,1,0
"2165",181,5,1,20.9444444444444,1,1
"2166",181,6,1,21.0142857142857,2,2
"2167",181,7,1,20.952380952381,2,2
"2168",181,8,1,18.875,3,3
"2169",181,9,2,19.0095238095238,3,6
"2170",181,10,2,17.1587301587302,3,6
"2171",181,11,0,14.9031746031746,1,0
"2172",181,12,0,15.9031746031746,1,0
"2173",182,1,0,16.9365079365079,1,0
"2174",182,2,0,17.9698412698413,1,0
"2175",182,3,0,18.9111111111111,1,0
"2176",182,4,0,19.9444444444444,1,0
"2177",182,5,1,20.9444444444444,1,1
"2178",182,6,1,21.0142857142857,2,2
"2179",182,7,1,20.952380952381,2,2
"2180",182,8,1,18.875,3,3
"2181",182,9,2,19.0095238095238,3,6
"2182",182,10,2,17.1587301587302,3,6
"2183",182,11,0,14.9031746031746,1,0
"2184",182,12,0,15.9031746031746,1,0
"2185",183,1,0,16.9365079365079,1,0
"2186",183,2,0,17.9698412698413,1,0
"2187",183,3,0,18.9111111111111,1,0
"2188",183,4,0,19.9444444444444,1,0
"2189",183,5,1,20.9444444444444,1,1
"2190",183,6,1,21.0142857142857,2,2
"2191",183,7,1,20.952380952381,2,2
"2192",183,8,1,18.875,3,3
"2193",183,9,2,19.0095238095238,3,6
"2194",183,10,2,17.1587301587302,3,6
"2195",183,11,0,14.9031746031746,1,0
"2196",183,12,0,15.9031746031746,1,0
"2197",184,1,0,16.9365079365079,1,0
"2198",184,2,0,17.9698412698413,1,0
"2199",184,3,0,18.9111111111111,1,0
"2200",184,4,0,19.9444444444444,1,0
"2201",184,5,1,20.9444444444444,1,1
"2202",184,6,1,21.0142857142857,2,2
"2203",184,7,1,20.952380952381,2,2
"2204",184,8,1,18.875,3,3
"2205",184,9,2,19.0095238095238,3,6
"2206",184,10,2,17.1587301587302,3,6
"2207",184,11,0,14.9031746031746,1,0
"2208",184,12,0,15.9031746031746,1,0
"2209",185,1,0,22.2031746031746,1,0
"2210",185,2,0,23.2365079365079,1,0
"2211",185,3,0,24.1777777777778,1,0
"2212",185,4,0,25.2111111111111,1,0
"2213",185,5,1,26.2111111111111,1,1
"2214",185,6,1,26.2809523809524,2,2
"2215",185,7,1,26.2190476190476,2,2
"2216",185,8,1,24.405,3,3
"2217",185,9,3,24.2761904761905,3,9
"2218",185,10,1,20.3444444444444,3,3
"2219",185,11,0,20.1698412698413,1,0
"2220",185,12,0,21.1698412698413,1,0
"2221",186,1,0,22.5936507936508,1,0
"2222",186,2,0,23.6269841269841,1,0
"2223",186,3,0,24.568253968254,1,0
"2224",186,4,0,25.6015873015873,1,0
"2225",186,5,1,26.6015873015873,1,1
"2226",186,6,1,26.6714285714286,2,2
"2227",186,7,1,26.6095238095238,2,2
"2228",186,8,1,24.815,3,3
"2229",186,9,2,24.6666666666667,3,6
"2230",186,10,1,20.9301587301587,3,3
"2231",186,11,0,20.5603174603175,1,0
"2232",186,12,0,21.5603174603175,1,0
"2233",187,1,0,22.5936507936508,1,0
"2234",187,2,0,23.6269841269841,1,0
"2235",187,3,0,24.568253968254,1,0
"2236",187,4,0,25.6015873015873,1,0
"2237",187,5,1,26.6015873015873,1,1
"2238",187,6,1,26.6714285714286,2,2
"2239",187,7,1,26.6095238095238,2,2
"2240",187,8,1,24.815,3,3
"2241",187,9,2,24.6666666666667,3,6
"2242",187,10,1,20.9301587301587,3,3
"2243",187,11,0,20.5603174603175,1,0
"2244",187,12,0,21.5603174603175,1,0
"2245",188,1,0,22.5936507936508,1,0
"2246",188,2,0,23.6269841269841,1,0
"2247",188,3,0,24.568253968254,1,0
"2248",188,4,0,25.6015873015873,1,0
"2249",188,5,1,26.6015873015873,1,1
"2250",188,6,1,26.6714285714286,2,2
"2251",188,7,1,26.6095238095238,2,2
"2252",188,8,1,24.815,3,3
"2253",188,9,2,24.6666666666667,3,6
"2254",188,10,1,20.9301587301587,3,3
"2255",188,11,0,20.5603174603175,1,0
"2256",188,12,0,21.5603174603175,1,0
"2257",189,1,0,22.2031746031746,1,0
"2258",189,2,0,23.2365079365079,1,0
"2259",189,3,0,24.1777777777778,1,0
"2260",189,4,0,25.2111111111111,1,0
"2261",189,5,1,26.2111111111111,1,1
"2262",189,6,1,26.2809523809524,2,2
"2263",189,7,1,26.2190476190476,2,2
"2264",189,8,1,24.405,3,3
"2265",189,9,3,24.2761904761905,3,9
"2266",189,10,1,20.3444444444444,3,3
"2267",189,11,0,20.1698412698413,1,0
"2268",189,12,0,21.1698412698413,1,0
"2269",190,1,0,22.2031746031746,1,0
"2270",190,2,0,23.2365079365079,1,0
"2271",190,3,0,24.1777777777778,1,0
"2272",190,4,0,25.2111111111111,1,0
"2273",190,5,1,26.2111111111111,1,1
"2274",190,6,1,26.2809523809524,2,2
"2275",190,7,1,26.2190476190476,2,2
"2276",190,8,1,24.405,3,3
"2277",190,9,3,24.2761904761905,3,9
"2278",190,10,1,20.3444444444444,3,3
"2279",190,11,0,20.1698412698413,1,0
"2280",190,12,0,21.1698412698413,1,0
"2281",191,1,0,22.2031746031746,1,0
"2282",191,2,0,23.2365079365079,1,0
"2283",191,3,0,24.1777777777778,1,0
"2284",191,4,0,25.2111111111111,1,0
"2285",191,5,1,26.2111111111111,1,1
"2286",191,6,1,26.2809523809524,2,2
"2287",191,7,1,26.2190476190476,2,2
"2288",191,8,1,24.405,3,3
"2289",191,9,3,24.2761904761905,3,9
"2290",191,10,1,20.3444444444444,3,3
"2291",191,11,0,20.1698412698413,1,0
"2292",191,12,0,21.1698412698413,1,0
"2293",192,1,0,22.2031746031746,1,0
"2294",192,2,0,23.2365079365079,1,0
"2295",192,3,0,24.1777777777778,1,0
"2296",192,4,0,25.2111111111111,1,0
"2297",192,5,1,26.2111111111111,1,1
"2298",192,6,1,26.2809523809524,2,2
"2299",192,7,1,26.2190476190476,2,2
"2300",192,8,1,24.405,3,3
"2301",192,9,3,24.2761904761905,3,9
"2302",192,10,1,20.3444444444444,3,3
"2303",192,11,0,20.1698412698413,1,0
"2304",192,12,0,21.1698412698413,1,0
"2305",193,1,0,22.2031746031746,1,0
"2306",193,2,0,23.2365079365079,1,0
"2307",193,3,0,24.1777777777778,1,0
"2308",193,4,0,25.2111111111111,1,0
"2309",193,5,1,26.2111111111111,1,1
"2310",193,6,1,26.2809523809524,2,2
"2311",193,7,1,26.2190476190476,2,2
"2312",193,8,1,24.405,3,3
"2313",193,9,3,24.2761904761905,3,9
"2314",193,10,1,20.3444444444444,3,3
"2315",193,11,0,20.1698412698413,1,0
"2316",193,12,0,21.1698412698413,1,0
"2317",194,1,0,22.5936507936508,1,0
"2318",194,2,0,23.6269841269841,1,0
"2319",194,3,0,24.568253968254,1,0
"2320",194,4,0,25.6015873015873,1,0
"2321",194,5,1,26.6015873015873,1,1
"2322",194,6,1,26.6714285714286,2,2
"2323",194,7,1,26.6095238095238,2,2
"2324",194,8,1,24.815,3,3
"2325",194,9,2,24.6666666666667,3,6
"2326",194,10,1,20.9301587301587,3,3
"2327",194,11,0,20.5603174603175,1,0
"2328",194,12,0,21.5603174603175,1,0
"2329",195,1,0,22.5936507936508,1,0
"2330",195,2,0,23.6269841269841,1,0
"2331",195,3,0,24.568253968254,1,0
"2332",195,4,0,25.6015873015873,1,0
"2333",195,5,1,26.6015873015873,1,1
"2334",195,6,1,26.6714285714286,2,2
"2335",195,7,1,26.6095238095238,2,2
"2336",195,8,1,24.815,3,3
"2337",195,9,2,24.6666666666667,3,6
"2338",195,10,1,20.9301587301587,3,3
"2339",195,11,0,20.5603174603175,1,0
"2340",195,12,0,21.5603174603175,1,0
"2341",196,1,0,22.5936507936508,1,0
"2342",196,2,0,23.6269841269841,1,0
"2343",196,3,0,24.568253968254,1,0
"2344",196,4,0,25.6015873015873,1,0
"2345",196,5,1,26.6015873015873,1,1
"2346",196,6,1,26.6714285714286,2,2
"2347",196,7,1,26.6095238095238,2,2
"2348",196,8,1,24.815,3,3
"2349",196,9,2,24.6666666666667,3,6
"2350",196,10,1,20.9301587301587,3,3
"2351",196,11,0,20.5603174603175,1,0
"2352",196,12,0,21.5603174603175,1,0
"2353",197,1,0,16.7385964912281,1,0
"2354",197,2,0,17.7719298245614,1,0
"2355",197,3,0,18.7140350877193,1,0
"2356",197,4,0,19.7473684210526,1,0
"2357",197,5,2,20.7473684210526,1,2
"2358",197,6,0,18.9543859649123,2,0
"2359",197,7,1,19.9543859649123,2,2
"2360",197,8,1,17.9259259259259,3,3
"2361",197,9,4,17.662962962963,3,12
"2362",197,10,0,13.6719298245614,3,0
"2363",197,11,0,14.7052631578947,1,0
"2364",197,12,0,15.7052631578947,1,0
"2365",198,1,0,21.4736842105263,1,0
"2366",198,2,0,22.5070175438597,1,0
"2367",198,3,0,23.4491228070175,1,0
"2368",198,4,0,24.4824561403509,1,0
"2369",198,5,1,25.4824561403509,1,1
"2370",198,6,1,24.1684210526316,2,2
"2371",198,7,0,21.4859649122807,2,0
"2372",198,8,1,23.6574074074074,3,3
"2373",198,9,5,23.3944444444444,3,15
"2374",198,10,0,18.4070175438596,3,0
"2375",198,11,0,19.440350877193,1,0
"2376",198,12,0,20.440350877193,1,0
"2377",199,1,0,22.7684210526316,1,0
"2378",199,2,0,23.8017543859649,1,0
"2379",199,3,0,24.7438596491228,1,0
"2380",199,4,0,25.7771929824561,1,0
"2381",199,5,1,26.7771929824561,1,1
"2382",199,6,1,25.4631578947368,2,2
"2383",199,7,0,22.5649122807018,2,0
"2384",199,8,1,24.7962962962963,3,3
"2385",199,9,4,24.5333333333333,3,12
"2386",199,10,0,19.7017543859649,3,0
"2387",199,11,0,20.7350877192982,1,0
"2388",199,12,0,21.7350877192982,1,0
"2389",200,1,0,22.7684210526316,1,0
"2390",200,2,0,23.8017543859649,1,0
"2391",200,3,0,24.7438596491228,1,0
"2392",200,4,0,25.7771929824561,1,0
"2393",200,5,1,26.7771929824561,1,1
"2394",200,6,1,25.4631578947368,2,2
"2395",200,7,0,22.5649122807018,2,0
"2396",200,8,1,24.7962962962963,3,3
"2397",200,9,4,24.5333333333333,3,12
"2398",200,10,0,19.7017543859649,3,0
"2399",200,11,0,20.7350877192982,1,0
"2400",200,12,0,21.7350877192982,1,0
"2401",201,1,0,21.4736842105263,1,0
"2402",201,2,0,22.5070175438597,1,0
"2403",201,3,0,23.4491228070175,1,0
"2404",201,4,0,24.4824561403509,1,0
"2405",201,5,1,25.4824561403509,1,1
"2406",201,6,1,24.1684210526316,2,2
"2407",201,7,0,21.4859649122807,2,0
"2408",201,8,1,23.6574074074074,3,3
"2409",201,9,5,23.3944444444444,3,15
"2410",201,10,0,18.4070175438596,3,0
"2411",201,11,0,19.440350877193,1,0
"2412",201,12,0,20.440350877193,1,0
"2413",202,1,0,21.4736842105263,1,0
"2414",202,2,0,22.5070175438597,1,0
"2415",202,3,0,23.4491228070175,1,0
"2416",202,4,0,24.4824561403509,1,0
"2417",202,5,1,25.4824561403509,1,1
"2418",202,6,1,24.1684210526316,2,2
"2419",202,7,0,21.4859649122807,2,0
"2420",202,8,1,23.6574074074074,3,3
"2421",202,9,5,23.3944444444444,3,15
"2422",202,10,0,18.4070175438596,3,0
"2423",202,11,0,19.440350877193,1,0
"2424",202,12,0,20.440350877193,1,0
"2425",203,1,0,21.4736842105263,1,0
"2426",203,2,0,22.5070175438597,1,0
"2427",203,3,0,23.4491228070175,1,0
"2428",203,4,0,24.4824561403509,1,0
"2429",203,5,1,25.4824561403509,1,1
"2430",203,6,1,24.1684210526316,2,2
"2431",203,7,0,21.4859649122807,2,0
"2432",203,8,1,23.6574074074074,3,3
"2433",203,9,5,23.3944444444444,3,15
"2434",203,10,0,18.4070175438596,3,0
"2435",203,11,0,19.440350877193,1,0
"2436",203,12,0,20.440350877193,1,0
"2437",204,1,0,21.4736842105263,1,0
"2438",204,2,0,22.5070175438597,1,0
"2439",204,3,0,23.4491228070175,1,0
"2440",204,4,0,24.4824561403509,1,0
"2441",204,5,1,25.4824561403509,1,1
"2442",204,6,1,24.1684210526316,2,2
"2443",204,7,0,21.4859649122807,2,0
"2444",204,8,1,23.6574074074074,3,3
"2445",204,9,5,23.3944444444444,3,15
"2446",204,10,0,18.4070175438596,3,0
"2447",204,11,0,19.440350877193,1,0
"2448",204,12,0,20.440350877193,1,0
"2449",205,1,0,21.4736842105263,1,0
"2450",205,2,0,22.5070175438597,1,0
"2451",205,3,0,23.4491228070175,1,0
"2452",205,4,0,24.4824561403509,1,0
"2453",205,5,1,25.4824561403509,1,1
"2454",205,6,1,24.1684210526316,2,2
"2455",205,7,0,21.4859649122807,2,0
"2456",205,8,1,23.6574074074074,3,3
"2457",205,9,5,23.3944444444444,3,15
"2458",205,10,0,18.4070175438596,3,0
"2459",205,11,0,19.440350877193,1,0
"2460",205,12,0,20.440350877193,1,0
"2461",206,1,0,21.4736842105263,1,0
"2462",206,2,0,22.5070175438597,1,0
"2463",206,3,0,23.4491228070175,1,0
"2464",206,4,0,24.4824561403509,1,0
"2465",206,5,1,25.4824561403509,1,1
"2466",206,6,1,24.1684210526316,2,2
"2467",206,7,0,21.4859649122807,2,0
"2468",206,8,1,23.6574074074074,3,3
"2469",206,9,5,23.3944444444444,3,15
"2470",206,10,0,18.4070175438596,3,0
"2471",206,11,0,19.440350877193,1,0
"2472",206,12,0,20.440350877193,1,0
"2473",207,1,0,21.4736842105263,1,0
"2474",207,2,0,22.5070175438597,1,0
"2475",207,3,0,23.4491228070175,1,0
"2476",207,4,0,24.4824561403509,1,0
"2477",207,5,1,25.4824561403509,1,1
"2478",207,6,1,24.1684210526316,2,2
"2479",207,7,0,21.4859649122807,2,0
"2480",207,8,1,23.6574074074074,3,3
"2481",207,9,5,23.3944444444444,3,15
"2482",207,10,0,18.4070175438596,3,0
"2483",207,11,0,19.440350877193,1,0
"2484",207,12,0,20.440350877193,1,0
"2485",208,1,0,21.4736842105263,1,0
"2486",208,2,0,22.5070175438597,1,0
"2487",208,3,0,23.4491228070175,1,0
"2488",208,4,0,24.4824561403509,1,0
"2489",208,5,1,25.4824561403509,1,1
"2490",208,6,1,24.1684210526316,2,2
"2491",208,7,0,21.4859649122807,2,0
"2492",208,8,1,23.6574074074074,3,3
"2493",208,9,5,23.3944444444444,3,15
"2494",208,10,0,18.4070175438596,3,0
"2495",208,11,0,19.440350877193,1,0
"2496",208,12,0,20.440350877193,1,0
"2497",209,1,0,13,1,0
"2498",209,2,0,14.0333333333333,1,0
"2499",209,3,0,14.9754385964912,1,0
"2500",209,4,0,16.0087719298246,1,0
"2501",209,5,0,17.0087719298246,1,0
"2502",209,6,1,18.0421052631579,2,2
"2503",209,7,3,16.5315789473684,2,6
"2504",209,8,1,14.0907407407407,3,3
"2505",209,9,6,13.8277777777778,3,18
"2506",209,10,1,9.9859649122807,3,3
"2507",209,11,0,10.9666666666667,1,0
"2508",209,12,0,11.9666666666667,1,0
"2509",210,1,0,13,1,0
"2510",210,2,0,14.0333333333333,1,0
"2511",210,3,0,14.9754385964912,1,0
"2512",210,4,0,16.0087719298246,1,0
"2513",210,5,0,17.0087719298246,1,0
"2514",210,6,1,18.0421052631579,2,2
"2515",210,7,3,16.5315789473684,2,6
"2516",210,8,1,14.0907407407407,3,3
"2517",210,9,6,13.8277777777778,3,18
"2518",210,10,1,9.9859649122807,3,3
"2519",210,11,0,10.9666666666667,1,0
"2520",210,12,0,11.9666666666667,1,0
"2521",211,1,0,13,1,0
"2522",211,2,0,14.0333333333333,1,0
"2523",211,3,0,14.9754385964912,1,0
"2524",211,4,0,16.0087719298246,1,0
"2525",211,5,0,17.0087719298246,1,0
"2526",211,6,1,18.0421052631579,2,2
"2527",211,7,3,16.5315789473684,2,6
"2528",211,8,1,14.0907407407407,3,3
"2529",211,9,6,13.8277777777778,3,18
"2530",211,10,1,9.9859649122807,3,3
"2531",211,11,0,10.9666666666667,1,0
"2532",211,12,0,11.9666666666667,1,0
"2533",212,1,0,13,1,0
"2534",212,2,0,14.0333333333333,1,0
"2535",212,3,0,14.9754385964912,1,0
"2536",212,4,0,16.0087719298246,1,0
"2537",212,5,0,17.0087719298246,1,0
"2538",212,6,1,18.0421052631579,2,2
"2539",212,7,3,16.5315789473684,2,6
"2540",212,8,1,14.0907407407407,3,3
"2541",212,9,6,13.8277777777778,3,18
"2542",212,10,1,9.9859649122807,3,3
"2543",212,11,0,10.9666666666667,1,0
"2544",212,12,0,11.9666666666667,1,0
"2545",213,1,0,13,1,0
"2546",213,2,0,14.0333333333333,1,0
"2547",213,3,0,14.9754385964912,1,0
"2548",213,4,0,16.0087719298246,1,0
"2549",213,5,0,17.0087719298246,1,0
"2550",213,6,1,18.0421052631579,2,2
"2551",213,7,3,16.5315789473684,2,6
"2552",213,8,1,14.0907407407407,3,3
"2553",213,9,6,13.8277777777778,3,18
"2554",213,10,1,9.9859649122807,3,3
"2555",213,11,0,10.9666666666667,1,0
"2556",213,12,0,11.9666666666667,1,0
"2557",214,1,0,13,1,0
"2558",214,2,0,14.0333333333333,1,0
"2559",214,3,0,14.9754385964912,1,0
"2560",214,4,0,16.0087719298246,1,0
"2561",214,5,0,17.0087719298246,1,0
"2562",214,6,1,18.0421052631579,2,2
"2563",214,7,3,16.5315789473684,2,6
"2564",214,8,1,14.0907407407407,3,3
"2565",214,9,6,13.8277777777778,3,18
"2566",214,10,1,9.9859649122807,3,3
"2567",214,11,0,10.9666666666667,1,0
"2568",214,12,0,11.9666666666667,1,0
"2569",215,1,0,13,1,0
"2570",215,2,0,14.0333333333333,1,0
"2571",215,3,0,14.9754385964912,1,0
"2572",215,4,0,16.0087719298246,1,0
"2573",215,5,0,17.0087719298246,1,0
"2574",215,6,1,18.0421052631579,2,2
"2575",215,7,3,16.5315789473684,2,6
"2576",215,8,1,14.0907407407407,3,3
"2577",215,9,6,13.8277777777778,3,18
"2578",215,10,1,9.9859649122807,3,3
"2579",215,11,0,10.9666666666667,1,0
"2580",215,12,0,11.9666666666667,1,0
"2581",216,1,0,13,1,0
"2582",216,2,0,14.0333333333333,1,0
"2583",216,3,0,14.9754385964912,1,0
"2584",216,4,0,16.0087719298246,1,0
"2585",216,5,0,17.0087719298246,1,0
"2586",216,6,1,18.0421052631579,2,2
"2587",216,7,3,16.5315789473684,2,6
"2588",216,8,1,14.0907407407407,3,3
"2589",216,9,6,13.8277777777778,3,18
"2590",216,10,1,9.9859649122807,3,3
"2591",216,11,0,10.9666666666667,1,0
"2592",216,12,0,11.9666666666667,1,0
"2593",217,1,0,13,1,0
"2594",217,2,0,14.0333333333333,1,0
"2595",217,3,0,14.9754385964912,1,0
"2596",217,4,0,16.0087719298246,1,0
"2597",217,5,0,17.0087719298246,1,0
"2598",217,6,1,18.0421052631579,2,2
"2599",217,7,3,16.5315789473684,2,6
"2600",217,8,1,14.0907407407407,3,3
"2601",217,9,6,13.8277777777778,3,18
"2602",217,10,1,9.9859649122807,3,3
"2603",217,11,0,10.9666666666667,1,0
"2604",217,12,0,11.9666666666667,1,0
"2605",218,1,0,13,1,0
"2606",218,2,0,14.0333333333333,1,0
"2607",218,3,0,14.9754385964912,1,0
"2608",218,4,0,16.0087719298246,1,0
"2609",218,5,0,17.0087719298246,1,0
"2610",218,6,1,18.0421052631579,2,2
"2611",218,7,3,16.5315789473684,2,6
"2612",218,8,1,14.0907407407407,3,3
"2613",218,9,6,13.8277777777778,3,18
"2614",218,10,1,9.9859649122807,3,3
"2615",218,11,0,10.9666666666667,1,0
"2616",218,12,0,11.9666666666667,1,0
"2617",219,1,0,13,1,0
"2618",219,2,0,14.0333333333333,1,0
"2619",219,3,0,14.9754385964912,1,0
"2620",219,4,0,16.0087719298246,1,0
"2621",219,5,0,17.0087719298246,1,0
"2622",219,6,1,18.0421052631579,2,2
"2623",219,7,3,16.5315789473684,2,6
"2624",219,8,1,14.0907407407407,3,3
"2625",219,9,6,13.8277777777778,3,18
"2626",219,10,1,9.9859649122807,3,3
"2627",219,11,0,10.9666666666667,1,0
"2628",219,12,0,11.9666666666667,1,0
"2629",220,1,0,13,1,0
"2630",220,2,0,14.0333333333333,1,0
"2631",220,3,0,14.9754385964912,1,0
"2632",220,4,0,16.0087719298246,1,0
"2633",220,5,0,17.0087719298246,1,0
"2634",220,6,1,18.0421052631579,2,2
"2635",220,7,3,16.5315789473684,2,6
"2636",220,8,1,14.0907407407407,3,3
"2637",220,9,6,13.8277777777778,3,18
"2638",220,10,1,9.9859649122807,3,3
"2639",220,11,0,10.9666666666667,1,0
"2640",220,12,0,11.9666666666667,1,0
